module	path	ast_fanin	text_mentions	distributions	core_by_threshold	undercounted	in_core_paths
parrot_tools.interfaces.workday.handlers.recruiting_agency_users	packages/ai-parrot-tools/src/parrot_tools/interfaces/workday/handlers/recruiting_agency_users.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.interfaces.workday.handlers.references	packages/ai-parrot-tools/src/parrot_tools/interfaces/workday/handlers/references.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.interfaces.workday.handlers.time_block_report	packages/ai-parrot-tools/src/parrot_tools/interfaces/workday/handlers/time_block_report.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.interfaces.workday.handlers.time_blocks	packages/ai-parrot-tools/src/parrot_tools/interfaces/workday/handlers/time_blocks.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.interfaces.workday.handlers.time_off_balances	packages/ai-parrot-tools/src/parrot_tools/interfaces/workday/handlers/time_off_balances.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.interfaces.workday.handlers.time_off_eligibility	packages/ai-parrot-tools/src/parrot_tools/interfaces/workday/handlers/time_off_eligibility.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.interfaces.workday.handlers.time_off_request	packages/ai-parrot-tools/src/parrot_tools/interfaces/workday/handlers/time_off_request.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.interfaces.workday.handlers.time_requests	packages/ai-parrot-tools/src/parrot_tools/interfaces/workday/handlers/time_requests.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.interfaces.workday.handlers.workers	packages/ai-parrot-tools/src/parrot_tools/interfaces/workday/handlers/workers.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.interfaces.workday.parsers.location_hierarchy_assignments_parsers	packages/ai-parrot-tools/src/parrot_tools/interfaces/workday/parsers/location_hierarchy_assignments_parsers.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.o365.delta	packages/ai-parrot-tools/src/parrot_tools/o365/delta.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.odoo.transport.json2	packages/ai-parrot-tools/src/parrot_tools/odoo/transport/json2.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.odoo.transport.jsonrpc	packages/ai-parrot-tools/src/parrot_tools/odoo/transport/jsonrpc.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.odoo.transport.xmlrpc	packages/ai-parrot-tools/src/parrot_tools/odoo/transport/xmlrpc.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.querysource.errors	packages/ai-parrot-tools/src/parrot_tools/querysource/errors.py	4	3	ai-parrot-tools	False	False	False
parrot_tools.research.base	packages/ai-parrot-tools/src/parrot_tools/research/base.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.rss.models	packages/ai-parrot-tools/src/parrot_tools/rss/models.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.security.checkov.executor	packages/ai-parrot-tools/src/parrot_tools/security/checkov/executor.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.security.checkov.parser	packages/ai-parrot-tools/src/parrot_tools/security/checkov/parser.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.security.prowler.executor	packages/ai-parrot-tools/src/parrot_tools/security/prowler/executor.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.security.prowler.parser	packages/ai-parrot-tools/src/parrot_tools/security/prowler/parser.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.security.trivy.executor	packages/ai-parrot-tools/src/parrot_tools/security/trivy/executor.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.security.trivy.parser	packages/ai-parrot-tools/src/parrot_tools/security/trivy/parser.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.shell_tool.models	packages/ai-parrot-tools/src/parrot_tools/shell_tool/models.py	4	0	ai-parrot-tools	False	False	False
parrot_tools.tool_optimizations.base	packages/ai-parrot-tools/src/parrot_tools/tool_optimizations/base.py	4	2	ai-parrot-tools	False	False	False
navrules.storages.abstract	packages/navrules/src/navrules/storages/abstract.py	3	0	navrules	False	False	False
parrot.advisors.tools.compare	packages/ai-parrot-advisors/src/parrot/advisors/tools/compare.py	3	0	ai-parrot-advisors	False	False	False
parrot.advisors.tools.criteria	packages/ai-parrot-advisors/src/parrot/advisors/tools/criteria.py	3	0	ai-parrot-advisors	False	False	False
parrot.advisors.tools.image	packages/ai-parrot-advisors/src/parrot/advisors/tools/image.py	3	0	ai-parrot-advisors	False	False	False
parrot.advisors.tools.question	packages/ai-parrot-advisors/src/parrot/advisors/tools/question.py	3	0	ai-parrot-advisors	False	False	False
parrot.advisors.tools.recommend	packages/ai-parrot-advisors/src/parrot/advisors/tools/recommend.py	3	0	ai-parrot-advisors	False	False	False
parrot.advisors.tools.search	packages/ai-parrot-advisors/src/parrot/advisors/tools/search.py	3	0	ai-parrot-advisors	False	False	False
parrot.advisors.tools.start	packages/ai-parrot-advisors/src/parrot/advisors/tools/start.py	3	0	ai-parrot-advisors	False	False	False
parrot.advisors.tools.state	packages/ai-parrot-advisors/src/parrot/advisors/tools/state.py	3	0	ai-parrot-advisors	False	False	False
parrot.advisors.tools.undo	packages/ai-parrot-advisors/src/parrot/advisors/tools/undo.py	3	0	ai-parrot-advisors	False	False	False
parrot.auth.audit	packages/ai-parrot/src/parrot/auth/audit.py	3	3	ai-parrot-integrations	False	False	False
parrot.auth.pbac	packages/ai-parrot/src/parrot/auth/pbac.py	3	0	ai-parrot,ai-parrot-integrations	False	False	False
parrot.bots.flows.authoring.assembler	packages/ai-parrot/src/parrot/bots/flows/authoring/assembler.py	3	0	ai-parrot,ai-parrot-server	False	False	False
parrot.bots.flows.authoring.author	packages/ai-parrot/src/parrot/bots/flows/authoring/author.py	3	0	ai-parrot,ai-parrot-server	False	False	False
parrot.bots.flows.authoring.validator	packages/ai-parrot/src/parrot/bots/flows/authoring/validator.py	3	0	ai-parrot,ai-parrot-server	False	False	False
parrot.bots.scraper.models	packages/ai-parrot/src/parrot/bots/scraper/models.py	3	0	ai-parrot,ai-parrot-tools	False	False	False
parrot.bots.scraper.templates	packages/ai-parrot/src/parrot/bots/scraper/templates.py	3	0	ai-parrot,ai-parrot-tools	False	False	False
parrot.clients.local.client	packages/ai-parrot-client-local/src/parrot/clients/local/client.py	3	0	ai-parrot-client-local,ai-parrot-client-vllm	False	False	False
parrot.clients.nvidia.models	packages/ai-parrot-client-nvidia/src/parrot/clients/nvidia/models.py	3	1	ai-parrot-client-nvidia,ai-parrot-tools	False	False	False
parrot.clients.openai.models	packages/ai-parrot-client-openai/src/parrot/clients/openai/models.py	3	1	ai-parrot-client-openai	False	False	False
parrot.flows.dev_loop.sdd_coder.complexity_collectors	packages/ai-parrot/src/parrot/flows/dev_loop/sdd_coder/complexity_collectors.py	3	1	ai-parrot	False	False	False
parrot.flows.dev_loop.sdd_coder.fidelity	packages/ai-parrot/src/parrot/flows/dev_loop/sdd_coder/fidelity.py	3	1	ai-parrot	False	False	False
parrot.flows.dev_loop.sdd_coder.jobs	packages/ai-parrot/src/parrot/flows/dev_loop/sdd_coder/jobs.py	3	1	ai-parrot	False	False	False
parrot.flows.dev_loop.sdd_coder.lint	packages/ai-parrot/src/parrot/flows/dev_loop/sdd_coder/lint.py	3	1	ai-parrot	False	False	False
parrot.flows.dev_loop.sdd_coder.pool	packages/ai-parrot/src/parrot/flows/dev_loop/sdd_coder/pool.py	3	1	ai-parrot	False	False	False
parrot.flows.dev_loop.sdd_coder.telemetry	packages/ai-parrot/src/parrot/flows/dev_loop/sdd_coder/telemetry.py	3	1	ai-parrot	False	False	False
parrot.integrations.a2a.models	packages/ai-parrot-integrations/src/parrot/integrations/a2a/models.py	3	1	ai-parrot-integrations	False	False	False
parrot.integrations.agentd.client	packages/ai-parrot-integrations/src/parrot/integrations/agentd/client.py	3	0	ai-parrot-integrations	False	False	False
parrot.integrations.matrix.crew.delegation	packages/ai-parrot-integrations/src/parrot/integrations/matrix/crew/delegation.py	3	0	ai-parrot-integrations	False	False	False
parrot.integrations.msagentsdk._patches	packages/ai-parrot-integrations/src/parrot/integrations/msagentsdk/_patches.py	3	0	ai-parrot-integrations	False	False	False
parrot.integrations.msteams.dialogs.factory	packages/ai-parrot-integrations/src/parrot/integrations/msteams/dialogs/factory.py	3	0	ai-parrot-integrations	False	False	False
parrot.integrations.telegram.crew.coordinator	packages/ai-parrot-integrations/src/parrot/integrations/telegram/crew/coordinator.py	3	0	ai-parrot-integrations	False	False	False
parrot.integrations.telegram.crew.mention	packages/ai-parrot-integrations/src/parrot/integrations/telegram/crew/mention.py	3	0	ai-parrot-integrations	False	False	False
parrot.integrations.telegram.crew.payload	packages/ai-parrot-integrations/src/parrot/integrations/telegram/crew/payload.py	3	0	ai-parrot-integrations	False	False	False
parrot.interfaces.onedrive	packages/ai-parrot/src/parrot/interfaces/onedrive.py	3	1	ai-parrot-tools	False	False	False
parrot.interfaces.sharepoint	packages/ai-parrot/src/parrot/interfaces/sharepoint.py	3	1	ai-parrot-tools	False	False	False
parrot.interfaces.soap	packages/ai-parrot/src/parrot/interfaces/soap.py	3	1	ai-parrot-tools	False	False	False
parrot.knowledge.bookstore.toolkit	packages/ai-parrot/src/parrot/knowledge/bookstore/toolkit.py	3	1	ai-parrot	False	False	False
parrot.knowledge.graphindex.persist	packages/ai-parrot/src/parrot/knowledge/graphindex/persist.py	3	8	ai-parrot,ai-parrot-tools	False	False	False
parrot.knowledge.graphindex.resolve	packages/ai-parrot/src/parrot/knowledge/graphindex/resolve.py	3	1	ai-parrot,ai-parrot-tools	False	False	False
parrot.knowledge.ontology.discovery	packages/ai-parrot/src/parrot/knowledge/ontology/discovery.py	3	1	ai-parrot,ai-parrot-tools	False	False	False
parrot.knowledge.retrieval.policies.direct_symbol	packages/ai-parrot/src/parrot/knowledge/retrieval/policies/direct_symbol.py	3	2	ai-parrot	False	False	False
parrot.knowledge.retrieval.sections	packages/ai-parrot/src/parrot/knowledge/retrieval/sections.py	3	3	ai-parrot	False	False	False
parrot.knowledge.wiki.claude_code.bookstore	packages/ai-parrot/src/parrot/knowledge/wiki/claude_code/bookstore.py	3	0	ai-parrot	False	False	False
parrot.knowledge.wiki.codex.bookstore	packages/ai-parrot/src/parrot/knowledge/wiki/codex/bookstore.py	3	0	ai-parrot	False	False	False
parrot.knowledge.wiki.codex.installer	packages/ai-parrot/src/parrot/knowledge/wiki/codex/installer.py	3	2	ai-parrot	False	False	False
parrot.knowledge.wiki.google.bookstore	packages/ai-parrot/src/parrot/knowledge/wiki/google/bookstore.py	3	1	ai-parrot	False	False	False
parrot.memory.cache	packages/ai-parrot/src/parrot/memory/cache.py	3	0	ai-parrot,ai-parrot-tools	False	False	False
parrot.outputs.formats.structured_base	packages/ai-parrot-visualizations/src/parrot/outputs/formats/structured_base.py	3	0	ai-parrot-visualizations	False	False	False
parrot.outputs.formats.table_types	packages/ai-parrot/src/parrot/outputs/formats/table_types.py	3	2	ai-parrot-visualizations	False	False	False
parrot.tools.databasequery.tool	packages/ai-parrot/src/parrot/tools/databasequery/tool.py	3	2	ai-parrot,ai-parrot-tools	False	False	False
parrot_formdesigner.controls	packages/parrot-formdesigner/src/parrot_formdesigner/controls/__init__.py	3	3	parrot-formdesigner	False	False	False
parrot_formdesigner.renderers.pdf	packages/parrot-formdesigner/src/parrot_formdesigner/renderers/pdf.py	3	0	parrot-formdesigner	False	False	False
parrot_formdesigner.renderers.xforms	packages/parrot-formdesigner/src/parrot_formdesigner/renderers/xforms.py	3	0	parrot-formdesigner	False	False	False
parrot_formdesigner.services.thumbnail	packages/parrot-formdesigner/src/parrot_formdesigner/services/thumbnail.py	3	0	parrot-formdesigner	False	False	False
parrot_formdesigner.ui.templates	packages/parrot-formdesigner/src/parrot_formdesigner/ui/templates.py	3	0	parrot-formdesigner	False	False	False
parrot_loaders.files.text	packages/ai-parrot-loaders/src/parrot_loaders/files/text.py	3	0	ai-parrot-loaders	False	False	False
parrot_loaders.version	packages/ai-parrot-loaders/src/parrot_loaders/version.py	3	0	ai-parrot,ai-parrot-loaders	False	False	False
parrot_pipelines.detector	packages/ai-parrot-pipelines/src/parrot_pipelines/detector.py	3	2	ai-parrot,ai-parrot-pipelines	False	False	False
parrot_tools.browsing.catalog	packages/ai-parrot-tools/src/parrot_tools/browsing/catalog.py	3	1	ai-parrot-tools	False	False	False
parrot_tools.browsing.templating	packages/ai-parrot-tools/src/parrot_tools/browsing/templating.py	3	1	ai-parrot-tools	False	False	False
parrot_tools.computer.backend	packages/ai-parrot-tools/src/parrot_tools/computer/backend.py	3	2	ai-parrot-tools	False	False	False
parrot_tools.docker.config	packages/ai-parrot-tools/src/parrot_tools/docker/config.py	3	0	ai-parrot-tools	False	False	False
parrot_tools.ibkr.backend	packages/ai-parrot-tools/src/parrot_tools/ibkr/backend.py	3	0	ai-parrot-tools	False	False	False
parrot_tools.interfaces.gigsmart.client	packages/ai-parrot-tools/src/parrot_tools/interfaces/gigsmart/client.py	3	2	ai-parrot-tools	False	False	False
parrot_tools.interfaces.gigsmart.models.engagement	packages/ai-parrot-tools/src/parrot_tools/interfaces/gigsmart/models/engagement.py	3	2	ai-parrot-tools	False	False	False
parrot_tools.interfaces.gigsmart.models.gig	packages/ai-parrot-tools/src/parrot_tools/interfaces/gigsmart/models/gig.py	3	2	ai-parrot-tools	False	False	False
parrot_tools.interfaces.gigsmart.models.location	packages/ai-parrot-tools/src/parrot_tools/interfaces/gigsmart/models/location.py	3	2	ai-parrot-tools	False	False	False
parrot_tools.interfaces.gigsmart.models.position	packages/ai-parrot-tools/src/parrot_tools/interfaces/gigsmart/models/position.py	3	2	ai-parrot-tools	False	False	False
parrot_tools.interfaces.gigsmart.models.timesheet	packages/ai-parrot-tools/src/parrot_tools/interfaces/gigsmart/models/timesheet.py	3	2	ai-parrot-tools	False	False	False
parrot_tools.interfaces.gigsmart.queries.engagements	packages/ai-parrot-tools/src/parrot_tools/interfaces/gigsmart/queries/engagements.py	3	2	ai-parrot-tools	False	False	False
parrot_tools.interfaces.gigsmart.queries.gigs	packages/ai-parrot-tools/src/parrot_tools/interfaces/gigsmart/queries/gigs.py	3	2	ai-parrot-tools	False	False	False
parrot_tools.interfaces.gigsmart.queries.locations	packages/ai-parrot-tools/src/parrot_tools/interfaces/gigsmart/queries/locations.py	3	2	ai-parrot-tools	False	False	False
parrot_tools.interfaces.gigsmart.queries.messages	packages/ai-parrot-tools/src/parrot_tools/interfaces/gigsmart/queries/messages.py	3	2	ai-parrot-tools	False	False	False
parrot_tools.interfaces.gigsmart.queries.positions	packages/ai-parrot-tools/src/parrot_tools/interfaces/gigsmart/queries/positions.py	3	2	ai-parrot-tools	False	False	False
parrot_tools.interfaces.gigsmart.queries.timesheets	packages/ai-parrot-tools/src/parrot_tools/interfaces/gigsmart/queries/timesheets.py	3	2	ai-parrot-tools	False	False	False
parrot_tools.interfaces.workday.handlers	packages/ai-parrot-tools/src/parrot_tools/interfaces/workday/handlers/__init__.py	3	6	ai-parrot-tools	False	False	False
parrot_tools.interfaces.workday.handlers.location_hierarchy_assignments	packages/ai-parrot-tools/src/parrot_tools/interfaces/workday/handlers/location_hierarchy_assignments.py	3	1	ai-parrot-tools	False	False	False
parrot_tools.interfaces.workday.handlers.organization_single	packages/ai-parrot-tools/src/parrot_tools/interfaces/workday/handlers/organization_single.py	3	1	ai-parrot-tools	False	False	False
parrot_tools.kubernetes.config	packages/ai-parrot-tools/src/parrot_tools/kubernetes/config.py	3	0	ai-parrot-tools	False	False	False
parrot_tools.odoo.models.entities	packages/ai-parrot-tools/src/parrot_tools/odoo/models/entities.py	3	0	ai-parrot-tools	False	False	False
parrot_tools.odoo.models.envelopes	packages/ai-parrot-tools/src/parrot_tools/odoo/models/envelopes.py	3	0	ai-parrot-tools	False	False	False
